unix;low;high;open;close;volume;date
1604448000;323.7;348.94;330.38;343.49;25502.7526342;2020-11-04 01:00:00
1604534400;337.68;356.11;343.69;352.88;33008.11835902;2020-11-05 01:00:00
1604620800;351.49;385.77;352.88;384.1;45821.45428134;2020-11-06 01:00:00
1604707200;342.75;394.37;384.41;364.08;48914.74189934;2020-11-07 01:00:00
1604793600;360.02;386.33;364.01;381;17460.6344855;2020-11-08 01:00:00
1604880000;367.5;385.84;381;375.71;24807.60030165;2020-11-09 01:00:00
1604966400;372.01;384.53;375.96;381.21;16822.66695758;2020-11-10 01:00:00
1605052800;380.53;404.38;381.73;393.55;33425.28029839;2020-11-11 01:00:00
1605139200;384.17;398.53;393.55;392.19;24294.54166608;2020-11-12 01:00:00
1605225600;387.84;403.83;392.18;403;21265.45001973;2020-11-13 01:00:00
1605312000;383.09;403.62;402.91;390.11;17919.81109271;2020-11-14 01:00:00
1605398400;372.58;391.85;390.15;378.42;16186.39670756;2020-11-15 01:00:00
1605484800;376.81;393.14;378.35;388.2;17378.26093019;2020-11-16 01:00:00
1605571200;388;408.96;388.37;406.49;32939.40437275;2020-11-17 01:00:00
1605657600;385;416.94;406.57;404.47;43387.15874976;2020-11-18 01:00:00
1605744000;393.65;405.78;404.58;398;16692.5731144;2020-11-19 01:00:00
1605830400;397.26;434.06;397.85;430.02;44080.39937753;2020-11-20 01:00:00
1605916800;424.09;466.11;429.79;465.09;44404.44195418;2020-11-21 01:00:00
1606003200;428;489.97;465.57;472.51;60538.91275125;2020-11-22 01:00:00
1606089600;462.57;516.07;471.78;514.37;68933.92619256;2020-11-23 01:00:00
1606176000;495.69;525.47;514.74;508.51;61711.25442667;2020-11-24 01:00:00
1606262400;465.51;509.71;508.54;477.18;42519.49084211;2020-11-25 01:00:00
1606348800;337.2;483.69;477.17;436.86;143104.38213981;2020-11-26 01:00:00
1606435200;413.78;446.21;436.68;433.91;30016.65608065;2020-11-27 01:00:00
1606521600;424.02;459.22;433.88;450.24;30168.71738151;2020-11-28 01:00:00
1606608000;444.1;482.63;450.32;481.58;23774.1087352;2020-11-29 01:00:00
1606694400;476.32;514.9;481.58;514.37;49164.38990883;2020-11-30 01:00:00
1606780800;471.35;531.37;513.98;485.29;97343.64115414;2020-12-01 01:00:00
1606867200;477.26;501.94;485.59;492.98;29970.69431195;2020-12-02 01:00:00
1606953600;483.88;513;492.77;507.41;22413.06303649;2020-12-03 01:00:00
1607040000;467.55;510.27;507.3;468.93;34921.99208016;2020-12-04 01:00:00
1607126400;463.05;494.34;468.04;493.54;14164.23876736;2020-12-05 01:00:00
1607212800;482;501.53;493.3;496.42;10278.99229416;2020-12-06 01:00:00
1607299200;482.94;497.29;496.2;488.53;11255.44404937;2020-12-07 01:00:00
1607385600;453.4;491.03;488.54;458.5;23356.77374746;2020-12-08 01:00:00
1607472000;437;478.67;458.09;475.83;34734.60965228;2020-12-09 01:00:00
1607558400;451.6;476.51;475.89;459.82;15050.00754211;2020-12-10 01:00:00
1607644800;441.45;461.4;460.48;449.48;21680.9379845;2020-12-11 01:00:00
1607731200;448.32;474.77;449.8;469.45;11268.58149929;2020-12-12 01:00:00
1607817600;465.76;490.42;469.47;486.11;14640.05619063;2020-12-13 01:00:00
1607904000;473.7;487.39;485.48;482.37;11369.59490315;2020-12-14 01:00:00
1607990400;477.18;490.27;482.74;485.02;14082.35954632;2020-12-15 01:00:00
1608076800;478;523.52;485.03;522.46;39571.59863751;2020-12-16 01:00:00
1608163200;506.97;550;522.46;522.84;60975.48063582;2020-12-17 01:00:00
1608249600;512.46;542.69;523.7;533.59;20395.64107956;2020-12-18 01:00:00
1608336000;526.88;546.82;533.57;535.81;19331.0205827;2020-12-19 01:00:00
1608422400;506.18;538.13;535.71;521.7;19305.00302765;2020-12-20 01:00:00
1608508800;491;531.15;521.38;497.14;31633.62139436;2020-12-21 01:00:00
1608595200;481.85;523.83;497.02;523.24;27407.68715167;2020-12-22 01:00:00
1608681600;453.99;524.22;522.47;480.61;38705.45369674;2020-12-23 01:00:00
1608768000;464.29;504.97;480.46;502.72;20148.45587965;2020-12-24 01:00:00
1608854400;495.76;518.8;502.25;513.3;21567.86145871;2020-12-25 01:00:00
1608940800;504.33;534.07;512.96;521.23;26305.92807764;2020-12-26 01:00:00
1609027200;510;581.48;521.65;557.51;65228.41732445;2020-12-27 01:00:00
1609113600;555.45;612.43;557.63;597.46;53752.90722549;2020-12-28 01:00:00
1609200000;563.07;604.62;597.6;597.23;34782.54418977;2020-12-29 01:00:00
1609286400;585;617.29;597.54;612.12;30005.43579177;2020-12-30 01:00:00
1609372800;590;614.54;612.07;603.67;30221.12284769;2020-12-31 01:00:00
1609459200;588.79;613;603.49;598.6;24750.68630738;2021-01-01 01:00:00
1609545600;557.3;639.75;598.48;623.2;69697.2734459;2021-01-02 01:00:00
1609632000;613.08;785;623.99;759.24;120260.80439098;2021-01-03 01:00:00
1609718400;690.02;894;759.25;849.49;169908.70035389;2021-01-04 01:00:00
1609804800;795.08;923.64;849;896.35;109073.39902519;2021-01-05 01:00:00
1609891200;861.5;986.15;896.74;980.88;92553.19416495;2021-01-06 01:00:00
1609977600;928;1051.11;980.72;997.38;102177.59490596;2021-01-07 01:00:00
1610064000;870.42;1039.37;998.34;994.25;110782.66587869;2021-01-08 01:00:00
1610150400;958.03;1057;993.97;1036.16;50773.92743931;2021-01-09 01:00:00
1610236800;925.79;1090;1037.03;1020.46;93077.86870219;2021-01-10 01:00:00
1610323200;700;1023.54;1020.03;889.98;227797.29299219;2021-01-11 01:00:00
1610409600;824.38;946.58;888.94;860.33;84597.19931097;2021-01-12 01:00:00
1610496000;809;935.78;860;929.15;48815.50245685;2021-01-13 01:00:00
1610582400;895.64;1024.95;929.15;1011.69;57012.38936259;2021-01-14 01:00:00
1610668800;881.01;1030;1012.16;968;71763.59761536;2021-01-15 01:00:00
1610755200;953.15;1067.6;968.01;1016.96;43255.33703604;2021-01-16 01:00:00
1610841600;965.61;1047.31;1016.8;1019.78;39398.94769992;2021-01-17 01:00:00
1610928000;981.24;1042;1019.93;1040.83;32614.15358702;2021-01-18 01:00:00
1611014400;1034.45;1188.44;1040.96;1127.47;79813.93660309;2021-01-19 01:00:00
1611100800;1021;1159.99;1127.02;1136.47;68216.8241513;2021-01-20 01:00:00
1611187200;891.22;1146.35;1136.28;913.5;84895.69347053;2021-01-21 01:00:00
1611273600;856.39;1050.46;913.63;1014.52;59346.03618326;2021-01-22 01:00:00
1611360000;985;1047.99;1013.59;1013.62;21202.52433329;2021-01-23 01:00:00
1611446400;1003.15;1149.9;1013.41;1144.99;42565.03331382;2021-01-24 01:00:00
1611532800;1067.04;1209.73;1144.38;1087.95;67837.89135698;2021-01-25 01:00:00
1611619200;1026.23;1135;1087.7;1125.17;43849.82835515;2021-01-26 01:00:00
1611705600;1001.34;1129.68;1123.88;1026.83;59671.79478359;2021-01-27 01:00:00
1611792000;1010.43;1121.39;1026.83;1097.7;38947.46296745;2021-01-28 01:00:00
1611878400;1064.48;1177.99;1096.69;1136.32;84863.68262478;2021-01-29 01:00:00
1611964800;1094.54;1158.81;1136.68;1136.03;24365.69079813;2021-01-30 01:00:00
1612051200;1058.11;1138.14;1135.4;1084.08;27168.36415848;2021-01-31 01:00:00
1612137600;1047.99;1141.01;1084.1;1138.58;26164.35992393;2021-02-01 01:00:00
1612224000;1127;1284.5;1139.22;1254.92;72254.76459502;2021-02-02 01:00:00
1612310400;1250.91;1387.94;1256.21;1384.69;56126.39637412;2021-02-03 01:00:00
1612396800;1299.23;1409.55;1384.21;1335.67;60728.73090474;2021-02-04 01:00:00
1612483200;1331.82;1470;1335.37;1428.67;50124.42789243;2021-02-05 01:00:00
1612569600;1368.24;1445.92;1429.28;1399.41;32660.95906357;2021-02-06 01:00:00
1612656000;1240;1406.91;1398.53;1340.5;49553.1264527;2021-02-07 01:00:00
1612742400;1300.5;1470;1340.89;1453.37;58835.6502851;2021-02-08 01:00:00
1612828800;1417.32;1511.91;1454;1461.39;49258.00859758;2021-02-09 01:00:00
1612915200;1386.04;1518;1461.18;1438.37;49339.9858593;2021-02-10 01:00:00
1613001600;1408.5;1493.22;1437.42;1472.15;30061.75848142;2021-02-11 01:00:00
1613088000;1433.86;1541.1;1471.8;1522.26;34322.91412762;2021-02-12 01:00:00
1613174400;1462.27;1546;1523.56;1504.4;21788.88388148;2021-02-13 01:00:00
1613260800;1481.8;1529;1505.1;1491.16;18915.40445426;2021-02-14 01:00:00
1613347200;1382.9;1513.46;1491.51;1467.9;36166.93382196;2021-02-15 01:00:00
1613433600;1426.77;1503.21;1469.78;1473.18;29343.74505279;2021-02-16 01:00:00
1613520000;1435;1543;1474.5;1536.9;27700.83910971;2021-02-17 01:00:00
1613606400;1537.97;1613.99;1537.97;1605.48;28601.12104462;2021-02-18 01:00:00
1613692800;1567.93;1630.99;1605.46;1614.51;21609.31863222;2021-02-19 01:00:00
1613779200;1501;1680.28;1614.73;1587;39010.0129194;2021-02-20 01:00:00
1613865600;1562.1;1631.17;1586.43;1599.9;21997.05687655;2021-02-21 01:00:00
1613952000;1255.1;1601.07;1600.36;1463.27;99655.76893257;2021-02-22 01:00:00
1614038400;1109.25;1466.26;1462.67;1297.62;132176.47173471;2021-02-23 01:00:00
1614124800;1233.88;1419.5;1297.05;1335.4;49566.20855158;2021-02-24 01:00:00
1614211200;1202.36;1366.5;1335.79;1222.16;28065.94529975;2021-02-25 01:00:00
1614297600;1155.53;1293.54;1221.28;1199.87;38970.80516271;2021-02-26 01:00:00
1614384000;1186.92;1267;1198.22;1213.05;17142.5041213;2021-02-27 01:00:00
1614470400;1075;1220.45;1212.52;1174.76;37136.82652508;2021-02-28 01:00:00
1614556800;1167.48;1307.42;1174.52;1305.09;26963.60602166;2021-03-01 01:00:00
1614643200;1205.85;1332.36;1305.2;1232.59;27570.3780856;2021-03-02 01:00:00
1614729600;1223.61;1373.21;1232.99;1303.25;26492.15072078;2021-03-03 01:00:00
1614816000;1258;1347.62;1302.34;1287.64;23124.16851817;2021-03-04 01:00:00
1614902400;1210.64;1299.59;1287.69;1282.9;21897.40090996;2021-03-05 01:00:00
1614988800;1274.39;1400.78;1284;1385.23;23791.31133151;2021-03-06 01:00:00
1615075200;1369.69;1453.68;1383.74;1446.73;20703.38503811;2021-03-07 01:00:00
1615161600;1401.65;1552.5;1445.86;1545.45;25166.00261054;2021-03-08 01:00:00
1615248000;1512.77;1572.35;1545.48;1571.8;22201.75201605;2021-03-09 01:00:00
1615334400;1475;1579.61;1571.61;1507.5;25903.90888629;2021-03-10 01:00:00
1615420800;1446.3;1540;1507.81;1528.04;26991.23749917;2021-03-11 01:00:00
1615507200;1444;1536.6;1527.3;1476.6;25612.00052073;2021-03-12 01:00:00
1615593600;1446.01;1595;1476.34;1575.08;26381.8003634;2021-03-13 01:00:00
1615680000;1530;1581.6;1575.08;1546.17;16266.83574607;2021-03-14 01:00:00
1615766400;1460.23;1580;1546.81;1505.43;32687.68270995;2021-03-15 01:00:00
1615852800;1439.1;1528;1505.96;1516.85;21571.22895449;2021-03-16 01:00:00
1615939200;1466.36;1535.05;1516.87;1522.02;17611.91311559;2021-03-17 01:00:00
1616025600;1478.94;1544;1521.44;1492.14;17242.73924708;2021-03-18 01:00:00
1616112000;1458.42;1545.8;1491.34;1522.82;14668.73628111;2021-03-19 01:00:00
1616198400;1515;1565;1522.37;1519.8;13073.16376918;2021-03-20 01:00:00
1616284800;1477.77;1528.76;1518.77;1502;18572.3773268;2021-03-21 01:00:00
1616371200;1390.38;1518.16;1503.07;1412.41;25490.60755091;2021-03-22 01:00:00
1616457600;1387.45;1454;1412.74;1410.63;21891.00729336;2021-03-23 01:00:00
1616544000;1310;1471.66;1410.05;1341.05;27508.86578351;2021-03-24 01:00:00
1616630400;1312.83;1375.07;1340.5;1349.03;31488.49255159;2021-03-25 01:00:00
1616716800;1348.06;1442.25;1348.06;1441.95;12246.17136475;2021-03-26 01:00:00
1616803200;1411.6;1467.42;1441.2;1452.8;9389.40098497;2021-03-27 01:00:00
1616889600;1407;1462.95;1451.77;1431.33;7997.70153754;2021-03-28 01:00:00
1616976000;1423.74;1561;1430.95;1540.43;20459.74440659;2021-03-29 02:00:00
1617062400;1516.76;1584.44;1539.75;1569.97;12169.7643631;2021-03-30 02:00:00
1617148800;1510.21;1658.88;1569.24;1636.64;25710.47482792;2021-03-31 02:00:00
1617235200;1603.7;1685;1636.12;1671.87;16764.69093545;2021-04-01 02:00:00
1617321600;1655.46;1825.41;1671.17;1816.16;21830.37186986;2021-04-02 02:00:00
1617408000;1707;1819;1815;1715.95;16323.15797033;2021-04-03 02:00:00
1617494400;1695;1785;1715.54;1766.82;10296.04049692;2021-04-04 02:00:00
1617580800;1708;1804;1768.01;1784.03;12821.52039064;2021-04-05 02:00:00
1617667200;1729.46;1820.15;1783.68;1780.82;17875.69196954;2021-04-06 02:00:00
1617753600;1629.88;1794;1780.79;1656.86;28861.72833539;2021-04-07 02:00:00
1617840000;1644.3;1750;1656.86;1747.36;12322.70031618;2021-04-08 02:00:00
1617926400;1725.64;1770.12;1747.33;1738.71;8918.71226892;2021-04-09 02:00:00
1618012800;1732;1825;1738.2;1788.94;15976.12350831;2021-04-10 02:00:00
1618099200;1764.99;1806.8;1788.21;1803.94;7977.70932058;2021-04-11 02:00:00
1618185600;1769;1840.99;1803.77;1794.18;15376.86719462;2021-04-12 02:00:00
1618272000;1792.83;1938;1794.12;1926.95;23380.99627634;2021-04-13 02:00:00
1618358400;1909.92;2042;1927.02;2031.09;31462.01806308;2021-04-14 02:00:00
1618444800;2003.66;2127;2033.7;2106.1;18274.77569236;2021-04-15 02:00:00
1618531200;1924.52;2130.45;2106.52;2027.32;33628.31153635;2021-04-16 02:00:00
1618617600;1947.41;2080.28;2028.44;1951;17784.99651092;2021-04-17 02:00:00
1618704000;1711.13;1970.21;1950.88;1877.37;64157.50091039;2021-04-18 02:00:00
1618790400;1733.83;1925;1876.71;1798.63;33578.94550656;2021-04-19 02:00:00
1618876800;1706.09;1953.11;1798.32;1939.16;31065.34753052;2021-04-20 02:00:00
1618963200;1867.57;2052.82;1938.39;1959.99;28483.69651238;2021-04-21 02:00:00
1619049600;1901;2199.6;1959.7;1998;54855.51860719;2021-04-22 02:00:00
1619136000;1740;2030.84;1998.07;1962.08;75042.50222269;2021-04-23 02:00:00
1619222400;1793.91;1962.83;1961.54;1837.53;22109.52260573;2021-04-24 02:00:00
1619308800;1795.86;1955;1837.63;1920.99;23455.36723112;2021-04-25 02:00:00
1619395200;1906.64;2104.38;1921;2097.58;30396.89470305;2021-04-26 02:00:00
1619481600;2059.84;2220.17;2098;2207.21;23947.50488598;2021-04-27 02:00:00
1619568000;2122.35;2277;2206.71;2265.86;28754.45199238;2021-04-28 02:00:00
1619654400;2203.9;2318;2265.55;2275.53;22778.28586233;2021-04-29 02:00:00
1619740800;2250.54;2318.9;2275.46;2307.66;18017.99392859;2021-04-30 02:00:00
1619827200;2292.67;2451.5;2306.21;2446.11;25869.28382513;2021-05-01 02:00:00
1619913600;2373.07;2479.49;2446.51;2449.53;19229.86483989;2021-05-02 02:00:00
1620000000;2451.27;2867.14;2451.57;2846.77;53165.66043679;2021-05-03 02:00:00
1620086400;2640;2940;2848.77;2700.35;80415.45900576;2021-05-04 02:00:00
1620172800;2669.08;2946;2699.22;2928.81;43888.32766532;2021-05-05 02:00:00
1620259200;2809.89;2988.88;2929.56;2891.38;33350.93436372;2021-05-06 02:00:00
1620345600;2785.23;2955.4;2892.26;2869.23;23840.55879616;2021-05-07 02:00:00
1620432000;2845.43;3250;2868.73;3217.17;37534.32812025;2021-05-08 02:00:00
1620518400;3080.97;3282.7;3216.88;3228.12;30288.77907213;2021-05-09 02:00:00
1620604800;2986;3467;3228.85;3250.94;62273.66097796;2021-05-10 02:00:00
1620691200;3111.37;3442.79;3248.29;3439.21;40718.25931143;2021-05-11 02:00:00
1620777600;3110.13;3629.24;3439.17;3173.37;54291.05673499;2021-05-12 02:00:00
1620864000;2927.34;3349.99;3160.23;3080.01;76288.88233396;2021-05-13 02:00:00
1620950400;3059.93;3450;3080.27;3362.83;34081.15606603;2021-05-14 02:00:00
1621036800;2950;3405.88;3360.44;3004.66;38836.63556338;2021-05-15 02:00:00
1621123200;2736.67;3191.36;3003.67;2944.38;53759.95307153;2021-05-16 02:00:00
1621209600;2555;2949.54;2944.57;2699.35;73035.5935592;2021-05-17 02:00:00
1621296000;2664.77;2940;2698.72;2764.44;49117.42704837;2021-05-18 02:00:00
1621382400;1505.81;2819.41;2763.17;2006.67;179243.63192356;2021-05-19 02:00:00
1621468800;1772.77;2498.88;2006.67;2276.29;105692.94808866;2021-05-20 02:00:00
1621555200;1721.31;2408.79;2273.03;2001.2;86382.52070967;2021-05-21 02:00:00
1621641600;1773.18;2045.48;2000.93;1889.08;64477.75536827;2021-05-22 02:00:00
1621728000;1412.94;1957.62;1889.31;1721.9;107004.7251931;2021-05-23 02:00:00
1621814400;1709.81;2195;1724.13;2172.81;95125.73794481;2021-05-24 02:00:00
1621900800;1944.36;2256.54;2173.16;2208.49;94367.20105038;2021-05-25 02:00:00
1621987200;2159.89;2384.05;2209.8;2370.93;63236.50132374;2021-05-26 02:00:00
1622073600;2166.1;2373.38;2369.59;2252.18;38021.05930173;2021-05-27 02:00:00
1622160000;1907.77;2267.78;2252.83;1982.93;105357.04412584;2021-05-28 02:00:00
1622246400;1815.67;2113.99;1982.7;1874.15;67413.15756616;2021-05-29 02:00:00
1622332800;1794.99;2060;1874.73;1959.77;31053.94520436;2021-05-30 02:00:00
1622419200;1867.43;2222.68;1960.14;2211.38;41281.96394745;2021-05-31 02:00:00
1622505600;2068.7;2241;2213.41;2156.58;27705.24476972;2021-06-01 02:00:00
1622592000;2088.88;2296.8;2155.91;2218.5;19256.98267781;2021-06-02 02:00:00
1622678400;2183.55;2371.06;2218;2354.5;23079.27346201;2021-06-03 02:00:00
1622764800;2105;2360.33;2354.88;2214.74;29743.32772729;2021-06-04 02:00:00
1622851200;2106.29;2323.9;2218.85;2167.07;19355.09293074;2021-06-05 02:00:00
1622937600;2157.06;2262.35;2165.64;2231.11;11846.79434119;2021-06-06 02:00:00
1623024000;2115.21;2343.2;2229.5;2132.63;21648.76983814;2021-06-07 02:00:00
1623110400;1893.27;2152.98;2131.26;2061.8;49244.05846985;2021-06-08 02:00:00
1623196800;1977.09;2158.68;2060.47;2143.12;24777.74767905;2021-06-09 02:00:00
1623283200;1996.35;2156.38;2144.16;2031.01;13692.44745175;2021-06-10 02:00:00
1623369600;1917.71;2052.1;2031.26;1945.46;11553.85746543;2021-06-11 02:00:00
1623456000;1871;2031.73;1944.6;1961.13;14460.98023625;2021-06-12 02:00:00
1623542400;1914.39;2105.13;1963.06;2071.62;14255.05948987;2021-06-13 02:00:00
1623628800;2032.1;2152.24;2076.05;2130.18;11674.59711608;2021-06-14 02:00:00
1623715200;2070.25;2177.77;2130.83;2099.99;10954.69583499;2021-06-15 02:00:00
1623801600;1959.71;2108.2;2100;1973.21;14278.22741475;2021-06-16 02:00:00
1623888000;1937.71;2056.31;1972.5;1993.67;10450.56061034;2021-06-17 02:00:00
1623974400;1796.64;1997.27;1994.1;1885.5;15738.61265495;2021-06-18 02:00:00
1624060800;1828.01;1926.05;1885.51;1830.93;8052.37664652;2021-06-19 02:00:00
1624147200;1726.69;1913.04;1830.02;1892.19;22217.62507887;2021-06-20 02:00:00
1624233600;1565;1899.97;1891.21;1583.65;56081.8939505;2021-06-21 02:00:00
1624320000;1427.12;1676.04;1583.17;1575;51013.95342083;2021-06-22 02:00:00
1624406400;1527.71;1717.54;1575.78;1651.23;21239.46228852;2021-06-23 02:00:00
1624492800;1580.26;1707;1651.7;1668.7;10699.5626826;2021-06-24 02:00:00
1624579200;1500.56;1690.38;1671.92;1520;18792.17576531;2021-06-25 02:00:00
1624665600;1432.3;1555.31;1519.36;1534.67;18324.92542831;2021-06-26 02:00:00
1624752000;1515.63;1662;1534.77;1659.98;9632.97771789;2021-06-27 02:00:00
1624838400;1644.07;1798;1660.99;1746.95;18572.51073489;2021-06-28 02:00:00
1624924800;1738.85;1888.56;1747.03;1819.45;13783.04221442;2021-06-29 02:00:00
1625011200;1754.91;1929;1820.06;1920.1;18001.00850439;2021-06-30 02:00:00
1625097600;1750;1920.9;1920.9;1781.32;17472.90303153;2021-07-01 02:00:00
1625184000;1705.12;1819.98;1779.85;1816.61;15458.31049417;2021-07-02 02:00:00
1625270400;1783.71;1888.25;1816.88;1876.22;9115.43994814;2021-07-03 02:00:00
1625356800;1845.51;2012.54;1876.58;1957.15;13129.0147152;2021-07-04 02:00:00
1625443200;1820;1958.54;1958.54;1851.6;15090.59100185;2021-07-05 02:00:00
1625529600;1848.6;1983.04;1853.1;1963.87;17461.55106263;2021-07-06 02:00:00
1625616000;1940.44;2037;1964.1;1966.23;15832.3925394;2021-07-07 02:00:00
1625702400;1759.16;1972.16;1965.49;1787.22;22143.29082284;2021-07-08 02:00:00
1625788800;1732.15;1846.86;1788.55;1809.79;18327.20146361;2021-07-09 02:00:00
1625875200;1749.23;1848.04;1809.79;1779.59;9874.2090867;2021-07-10 02:00:00
1625961600;1755.37;1831;1779.07;1802.65;6384.82314477;2021-07-11 02:00:00
1626048000;1693.37;1827.28;1803.13;1713.16;13237.47957031;2021-07-12 02:00:00
1626134400;1627.73;1727.52;1713.02;1647.56;15296.32430152;2021-07-13 02:00:00
1626220800;1582.91;1710.49;1648.47;1685.35;17115.80958467;2021-07-14 02:00:00
1626307200;1593.94;1723.86;1685.5;1625.91;15679.59317887;2021-07-15 02:00:00
1626393600;1566.01;1663.95;1625.82;1589.96;14046.56183494;2021-07-16 02:00:00
1626480000;1566.5;1626.49;1589.55;1609.49;8377.1750785;2021-07-17 02:00:00
1626566400;1593.01;1688.51;1610.24;1602.1;10887.06720842;2021-07-18 02:00:00
1626652800;1526.83;1626.97;1602.5;1540.98;18794.81426127;2021-07-19 02:00:00
1626739200;1455.78;1559.74;1541.8;1515.57;21206.51059904;2021-07-20 02:00:00
1626825600;1489.66;1721.99;1516.06;1692.14;25436.804892;2021-07-21 02:00:00
1626912000;1655;1738.88;1692.22;1719.57;17482.56687184;2021-07-22 02:00:00
1626998400;1688.5;1810;1720.69;1803.73;18503.03283056;2021-07-23 02:00:00
1627084800;1789;1871.86;1804.56;1857.31;15408.90625618;2021-07-24 02:00:00
1627171200;1789.97;1866.16;1858.44;1861;12740.10871275;2021-07-25 02:00:00
1627257600;1844.32;2060.59;1860.93;1888;47691.41323471;2021-07-26 02:00:00
1627344000;1823.73;1965;1888.25;1948.1;28299.11112925;2021-07-27 02:00:00
1627430400;1901;1989.83;1946.7;1942.31;25687.24701434;2021-07-28 02:00:00
1627516800;1914.6;2018.5;1942.05;2004.44;12534.24663371;2021-07-29 02:00:00
1627603200;1946.65;2082.49;2005.44;2074.86;28004.39248113;2021-07-30 02:00:00
1627689600;2039;2151.74;2074.2;2132.88;16767.44134811;2021-07-31 02:00:00
1627776000;2117;2276.65;2133.56;2154.72;26140.67639151;2021-08-01 02:00:00
1627862400;2115.5;2247.26;2155.57;2194.83;26942.04936393;2021-08-02 02:00:00
1627948800;2061.05;2218.49;2195.85;2113.48;24871.42618772;2021-08-03 02:00:00
1628035200;2075.56;2341.75;2114.36;2302.03;27156.54198505;2021-08-04 02:00:00
1628121600;2142.75;2400;2300.91;2387.94;44090.12376927;2021-08-05 02:00:00
1628208000;2305;2503.99;2388.03;2456.05;25926.54619734;2021-08-06 02:00:00
1628294400;2434.31;2705.75;2455.73;2680.03;43305.022668;2021-08-07 02:00:00
1628380800;2499.11;2707.97;2681.22;2564.8;38381.45183193;2021-08-08 02:00:00
1628467200;2459.32;2715.13;2563.63;2693.52;37756.84301026;2021-08-09 02:00:00
1628553600;2604.18;2760.78;2692.44;2680.3;27574.95937122;2021-08-10 02:00:00
1628640000;2663.5;2790.55;2680.82;2693.7;19110.49594036;2021-08-11 02:00:00
1628726400;2539.07;2759.49;2693.62;2598.41;43245.88179043;2021-08-12 02:00:00
1628812800;2587;2817.99;2598.79;2812.67;19734.52766184;2021-08-13 02:00:00
1628899200;2720.43;2823.74;2813.56;2768.26;13137.94368711;2021-08-14 02:00:00
1628985600;2643.12;2814.44;2768.26;2803.99;15939.30176993;2021-08-15 02:00:00
1629072000;2664.35;2827.43;2804.27;2673.07;17647.46374121;2021-08-16 02:00:00
1629158400;2558.02;2797.8;2672.92;2572.44;27288.11298743;2021-08-17 02:00:00
1629244800;2521.55;2672.91;2572.43;2576.86;18170.66381154;2021-08-18 02:00:00
1629331200;2535;2727.57;2577.91;2725.96;17781.33321505;2021-08-19 02:00:00
1629417600;2721;2824.99;2725.87;2806.27;15689.24015509;2021-08-20 02:00:00
1629504000;2742.52;2834.99;2806.47;2754.88;10091.01613519;2021-08-21 02:00:00
1629590400;2680.02;2798.83;2754.95;2768.81;10970.23126443;2021-08-22 02:00:00
1629676800;2762.49;2880.58;2769.24;2830.44;17326.22983733;2021-08-23 02:00:00
1629763200;2680;2863.3;2830.49;2700.12;18464.46148463;2021-08-24 02:00:00
1629849600;2621.36;2763.06;2698.73;2743.3;14704.62128511;2021-08-25 02:00:00
1629936000;2594.3;2762.39;2743.1;2632.08;14977.60523948;2021-08-26 02:00:00
1630022400;2606.34;2783.6;2632.57;2777.58;14301.22506364;2021-08-27 02:00:00
1630108800;2723.95;2786.73;2776.33;2752.06;6902.88520611;2021-08-28 02:00:00
1630195200;2675.71;2786.79;2752.98;2735.02;9136.13875063;2021-08-29 02:00:00
1630281600;2665.02;2838.99;2734.79;2737.13;15575.82199089;2021-08-30 02:00:00
1630368000;2704.81;2939;2737.2;2904.95;22418.937798;2021-08-31 02:00:00
1630454400;2866.73;3244.66;2903.83;3233.62;30922.47743896;2021-09-01 02:00:00
1630540800;3141.28;3240.26;3232.54;3190;22014.93022061;2021-09-02 02:00:00
1630627200;3123.15;3387.76;3190.51;3314.01;25233.12490918;2021-09-03 02:00:00
1630713600;3228;3340.02;3314.87;3270.18;16464.27167148;2021-09-04 02:00:00
1630800000;3227.41;3345.08;3270.89;3320.85;13467.91950804;2021-09-05 02:00:00
1630886400;3262;3347;3320.66;3309.78;14140.80018617;2021-09-06 02:00:00
1630972800;2565.87;3324.22;3310.95;2904.56;68054.82819998;2021-09-07 02:00:00
1631059200;2718;3014.32;2904.4;2962.16;52864.69104057;2021-09-08 02:00:00
1631145600;2869.76;3019.35;2961.74;2896.78;33986.66401443;2021-09-09 02:00:00
1631232000;2667.85;2973.17;2896.6;2720.4;23234.7363981;2021-09-10 02:00:00
1631318400;2710.9;2836.93;2719.18;2768.48;22399.29308436;2021-09-11 02:00:00
1631404800;2739.23;2944.55;2768.4;2882.68;19664.35804001;2021-09-12 02:00:00
1631491200;2639.46;2904.91;2881.78;2781.31;25912.37101118;2021-09-13 02:00:00
1631577600;2769.69;2913.61;2781.85;2910.75;12824.12117473;2021-09-14 02:00:00
1631664000;2846.7;3058.97;2910.7;3057.72;14524.01889219;2021-09-15 02:00:00
1631750400;2953.81;3112;3058.28;3033.1;16727.23550122;2021-09-16 02:00:00
1631836800;2858.44;3055.81;3033.55;2899.48;12848.56825007;2021-09-17 02:00:00
1631923200;2875.02;3022.4;2900.24;2931.28;9247.31375415;2021-09-18 02:00:00
1632009600;2800.03;2952;2932.56;2839.84;8672.76087438;2021-09-19 02:00:00
1632096000;2490.48;2854.99;2840.34;2539.52;45250.22525889;2021-09-20 02:00:00
1632182400;2260.06;2650.17;2538.54;2359.62;42560.0871797;2021-09-21 02:00:00
1632268800;2335.91;2636.29;2358.93;2635.37;31642.12748875;2021-09-22 02:00:00
